南京市专精特新中小企业名录库入库企业名单
374,南京兴佑交通科技有限公司,申请入库企业
375,南京丰浩华食品供应链管理有限公司,申请入库企业
376,齐丰科技股份有限公司,申请入库企业
377,江苏省协同医药生物工程有限责任公司,申请入库企业
378,南京佑天金属科技有限公司,申请入库企业
379,江苏新众亚智能物流装备制造有限公司,申请入库企业
380,西尼尔（南京）过程控制有限公司,申请入库企业
381,江苏众信绿色管业科技有限公司,申请入库企业
382,南京博森科技有限公司,申请入库企业
383,南京善工信机械有限公司,申请入库企业
384,南京创力传动机械有限公司,申请入库企业
385,南京国臣直流配电科技有限公司,申请入库企业
— 13 —
序号,企业名称,备注
386,江苏凯基生物技术股份有限公司,申请入库企业
387,南京容测检测技术有限公司,申请入库企业
388,基元电气有限公司,申请入库企业
389,南京兰埔成新材料有限公司,申请入库企业
390,南京华德仓储设备制造有限公司,申请入库企业
391,南京江原安迪科正电子研究发展有限公司,申请入库企业
392,南京岚煜生物科技有限公司,申请入库企业
393,南京赛达科技有限公司,申请入库企业
394,胡连电子（南京）有限公司,申请入库企业
395,南京王行航空附件维修工程有限公司,申请入库企业
396,江苏新蓝天钢结构有限公司,申请入库企业
397,南京德邦金属装备工程股份有限公司,申请入库企业
398,南京灿能电力自动化股份有限公司,申请入库企业
399,南京爱德印刷有限公司,申请入库企业
400,南京荣港电气技术有限公司,申请入库企业
401,江苏烁石焊接科技有限公司,申请入库企业
402,南京同尔电子科技有限公司,申请入库企业
403,江苏天鹏石化科技股份有限公司,申请入库企业
404,江苏南资环保科技有限公司,申请入库企业
405,南京智屯达科技有限公司,申请入库企业
406,江苏谷峰电力科技股份有限公司,申请入库企业
407,南京乐鹰商用厨房设备有限公司,申请入库企业
408,南京音飞储存设备（集团）股份有限公司,申请入库企业
409,南京科亚化工成套装备有限公司,申请入库企业
410,南京南电继保自动化有限公司,申请入库企业
411,南京航健航空装备技术服务有限公司,申请入库企业
412,上美塑胶（南京）有限公司,申请入库企业
413,南京理控物联技术有限公司,申请入库企业
414,南京福碧源环境技术有限公司,申请入库企业
415,江苏万贤环境工程有限公司,申请入库企业
14 —
序号,企业名称,备注
416,南京保立隆包装机械有限公司,申请入库企业
417,中电鹏程智能装备有限公司,申请入库企业
418,苏世博（南京）减振系统有限公司,申请入库企业
419,南京劲拓机械有限公司,申请入库企业
420,南京中科药业有限公司,申请入库企业
421,南京米乐为微电子科技有限公司,申请入库企业
422,南京恩瑞特实业有限公司,申请入库企业
423,南京环保产业创新中心有限公司,申请入库企业
424,江苏新世纪江南环保股份有限公司,申请入库企业
425,南京悠阔电气科技有限公司,申请入库企业
426,南京慧尔视智能科技有限公司,申请入库企业
427,南京孚奥智能技术有限公司,申请入库企业
428,南京迈得特光学有限公司,申请入库企业
429,江苏宇诚汇通电力设备有限公司,申请入库企业
430,旻投电力发展有限公司,申请入库企业
431,南京海兴电网技术有限公司,申请入库企业
432,南京晨光东螺波纹管有限公司,申请入库企业
433,南京国兆光电科技有限公司,申请入库企业
434,南京美均电子科技有限公司,申请入库企业
435,南京天梯自动化设备股份有限公司,申请入库企业
436,南京高精轨道交通设备有限公司,申请入库企业
437,南京蓝昊智能科技有限公司,申请入库企业
438,南京艾科美热能科技有限公司,申请入库企业
439,南京威布三维科技有限公司,申请入库企业
440,江苏思威博生物科技有限公司,申请入库企业
441,南京金星宇节能技术有限公司,申请入库企业
442,南京正济医药研究有限公司,申请入库企业
443,南京协澳智能控制系统有限公司,申请入库企业
444,南京三乐集团有限公司,申请入库企业
445,江苏润邦新材料集团有限公司,申请入库企业
— 15 —
序号,企业名称,备注
446,江苏波杜农牧股份有限公司,申请入库企业
447,南京乾鑫电器设备有限公司,申请入库企业
448,江苏久朗高科技股份有限公司,申请入库企业
449,南京汇鑫光电材料有限公司,申请入库企业
450,南京速鸿电子科技有限公司,申请入库企业
451,南京久鼎环境科技股份有限公司,申请入库企业
452,江苏艾津作物科技集团有限公司,申请入库企业
453,科盛环保科技股份有限公司,申请入库企业
454,南京贝特环保通用设备制造有限公司,申请入库企业
455,江苏狼博管道制造有限公司,申请入库企业
456,南京贝德环保设备制造有限公司,申请入库企业
457,南京舒普思达医疗设备有限公司,申请入库企业
458,南京汉旗新材料股份有限公司,申请入库企业
459,南京双京电器集团有限公司,申请入库企业
460,南京大量数控科技有限公司,申请入库企业
461,南京昊扬化工装备有限公司,申请入库企业
462,南京六合煤矿机械有限责任公司,申请入库企业
463,宁顺集团有限公司,申请入库企业
464,江苏凯泉泵业制造有限公司,申请入库企业
465,江苏智屯达车载系统有限公司,申请入库企业
466,南京索尔玻璃科技股份有限公司,申请入库企业
467,南京黄教授食品科技有限公司,申请入库企业
468,南京理工宇龙新材料科技股份有限公司,申请入库企业
469,南京传仕重工科技有限公司,申请入库企业
470,南京尤欧电子有限公司,申请入库企业
471,南京昌德成电器有限公司,申请入库企业
472,南京正源搪瓷设备制造有限公司,申请入库企业
473,南京市罗奇泰克电子有限公司,申请入库企业
474,南京新核复合材料有限公司,申请入库企业
475,南京施密特光学仪器有限公司,申请入库企业
16 —
序号,企业名称,备注
476,南京京锦元科技实业有限公司,申请入库企业
477,江苏川钿明椿电气机械有限公司,申请入库企业
478,江苏昆腾新材料科技有限公司,申请入库企业
479,南京德尔隆工程塑料有限公司,申请入库企业
480,南京金焰锶业有限公司,申请入库企业
481,南京联众工程技术有限公司,申请入库企业
482,南京华天科技发展股份有限公司,申请入库企业
483,南京奥特自动化有限公司,申请入库企业
